promiseId,party,topic,promiseTitle,status,explain,isNCPO,refPicture,picturesDrive,vdo,nameLink1,urlLink1,nameLink2,urlLink2,nameLink3,urlLink3,nameLink4,urlLink4
195,ชาติพัฒนา,equality,"เพิ่มค่าตอบแทนให้ อสม.เป็นเดือนละ 2,000 บาท",nodata,"เป็นการดูแลช่วยเหลือผู้ปฏิบัติงานท้องถิ่น ให้ได้รับผลตอบแทนที่เพียงพอต่อภาวะค่าครองชีพในปัจจุบัน

อย่างไรก็ตาม มีรายงานว่ารัฐบาลเตรียมอนุมัติโครงการข้างต้นในเวลาอันใกล้ แต่ก็ยังไม่มีการรายงานอย่างเป็นทางการออกมา จนกระทั่งมีการระบาดของโควิด 19 จึงทำให้มีการระดมกำลังอสม.ช่วยทำงานป้องกันการแพร่ระบาดในแต่ละพื้นที่ และคณะรัฐมนตรีก็ได้มีการอนุมัติค่าป่วยการเป็นกรณีพิเศษตามสถานการณ์การแพร่ระบาดของโควิด 19

ซึ่งไม่พบความเคลื่อนไหวในการเพิ่มค่าตอบแทนให้ อสม.เป็นเดือนละ 2,000 บาท",FALSE,ชาติพัฒนา_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,ชาติพัฒนาเป็นทางเลือก ในการก้าวข้ามความขัดแย้ง - กรุงเทพธุรกิจ,https://www.bangkokbiznews.com/advertorials/news/1259,ชาติพัฒนาย้ำเสถียรภาพรัฐบาล-สภา แก้ปัญหาการเมือง-เศรษฐกิจ - sanook,https://www.sanook.com/news/8496570/,"รัฐเตรียมโอน ค่าตอบแทน อสม. 3,500 บาท - TNN online",https://www.tnnthailand.com/news/social/53747/,,
197,ก้าวไกล/อนาคตใหม่,equality,"เพิ่มงบบัตรทองเป็นคนละ 4,000 บาท",working,"นโยบายสานต่อพรรคอนาคตใหม่ที่ต้องการดูแลประชาชนทุกคน ไม่ใช่เฉพาะคนจนหรือคนรวย โดยการจัดทำรัฐสวัสดิการที่ถ้วนหน้าและครบวงจร โดยมีแนวทางต่างๆ ได้แก่ การเพิ่มวันลาคลอดเป็น 180 วัน เพิ่มเบี้ยคนชราเป็นสามเท่า คือ 1,800 บาท และ เพิ่มงบรายหัวบัตรทองเป็น 4,000 บาท เป็นต้น 

เพราะเมื่อวันที่ 11 ธันวาคม พ.ศ. 2562 กกต.มีมติ 5 ต่อ 2 ยื่นคำร้องต่อศาลรธน.สั่งยุบพรรคอนาคตใหม่ กรณีให้พรรคกู้ยืมเงิน ซึ่งวันที่ 21 กุมภาพันธ์ พ.ศ. 2563 ศาลรธน.นัดอ่านคำวินิจฉัยยุบพรรคอนาคตใหม่ และเมื่อวันที่ 18 มีนาคม พ.ศ 2563 คำสั่งศาลรธน.มีคำวินิจฉัยให้ยุบพรรคอนาคตใหม่ ประกาศในราชกิจจานุเบกษา หลังจากถูกยุบส.ส. คนอื่นๆ ย้ายไปสังกัดพรรคก้าวไกล/อนาคตใหม่

พบว่าคณะรัฐมนตรีได้มีมติอนุมัติงบประมาณกองทุนหลักประกันสุขภาพแห่งชาติ หรือบัตรทอง ปีงบประมาณ 2566 วงเงิน 204,140.02 ล้านบาท เพิ่มขึ้นจากปี 2565 จำนวน 5,248.24 ล้านบาท ในจำนวนนี้เป็นงบเหมาจ่ายรายหัว 161,602.66 ล้านบาท หรือเฉลี่ย 3,385.98 บาทต่อประชากร",FALSE,ก้าวไกล/อนาคตใหม่_3,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,เว็บไซต์พรรคก้าวไกล/อนาคตใหม่,https://www.moveforwardparty.org/about/,บอร์ด สปสช. อนุมัติแผนบริหารจัดสรร “งบบัตรทอง ปี 2566” -  Hfocus,https://www.hfocus.org/content/2022/07/25442,,,,
198,ชาติไทยพัฒนา,administration,เพิ่มงบประมาณท้องถิ่น ส่งเสริมความคล่องตัวในการทำงาน,nodata,ซึ่งไม่พบความเคลื่อนไหวในการเพิ่มงบประมาณท้องถิ่น ส่งเสริมความคล่องตัวในการทำงาน,FALSE,ชาติไทยพัฒนา_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายชาติไทยพัฒนา - Backbone MCOT,https://web.facebook.com/123905949628/posts/10157090356079629/?_rdc=1&_rdr,,,,,,
199,เพื่อไทย,security,เพิ่มเงินเดือนและสวัสดิการของทหารชั้นผู้น้อย,nodata,ซึ่งไม่พบความเคลื่อนไหวเพิ่มเงินเดือนและสวัสดิการของทหารชั้นผู้น้อย จากตารางเทียบชั้นเงินเดือนแต่ละระดับที่ราชการทหารจะได้รับเมื่อดำรงตำแหน่ง มีการอัพเดทล่าสุด 1 มีนาคม พ.ศ. 2560,FALSE,เพื่อไทย_8,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายหาเสียงพรรคเพื่อไทย - The matter,https://m.facebook.com/thematterco/photos/a.1735876059961122/2227993137416081,ตารางเทียบชั้นเงินเดือนแต่ละระดับที่ราชการทหารจะได้รับเมื่อดำรงตำแหน่ง 1 มีนาคม พ.ศ. 2560,https://person.rtaf.mi.th/web/images/download/61091801.pdf,,,,
200,เพื่อไทย,economics,เพิ่มนักท่องเที่ยวเป็น 50 ล้านคน สร้างรายได้ 3 ล้านล้านบาทต่อปี,nodata,ซึ่งไม่พบความเคลื่อนไหวในการเพิ่มนักท่องเที่ยวเป็น 50 ล้านคน สร้างรายได้ 3 ล้านล้านบาท/ปี,FALSE,เพื่อไทย_6,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,เพื่อไทย ปราศรัยใหญ่ชู 5 มาตรการแก้ปัญหาเศรษฐกิจ - thaipbs,https://news.thaipbs.or.th/content/277773,,,,,,
201,ก้าวไกล/อนาคตใหม่,equality,เพิ่มนักโภชนาการ 1 คน ต่อ 1 เขต การศึกษา,nodata,"เป็นนโยบายสานต่อนพรรคอนาคตใหม่ ในการปฏิวัติการศึกษา มองว่าอาหารที่ฟรีและมีคุณภาพเป็นพื้นฐานอย่างแรกที่ประชาชนทุกคนควรได้รับ โดยจะเพิ่มนักโภชนาการ 1 คนต่อ 1 เขตการศึกษา เพื่อช่วยเหลือให้โรงเรียนสามารถปรุงอาหารที่ถูกต้องตามหลักโภชนาการให้กับทุกโรงเรียน อย่างเท่าเทียม

เพราะเมื่อวันที่ 11 ธันวาคม พ.ศ. 2562 กกต.มีมติ 5 ต่อ 2 ยื่นคำร้องต่อศาลรธน.สั่งยุบพรรคอนาคตใหม่ กรณีให้พรรคกู้ยืมเงิน ซึ่งวันที่ 21 กุมภาพันธ์ พ.ศ. 2563 ศาลรธน.นัดอ่านคำวินิจฉัยยุบพรรคอนาคตใหม่ และเมื่อวันที่ 18 มีนาคม พ.ศ 2563 คำสั่งศาลรธน.มีคำวินิจฉัยให้ยุบพรรคอนาคตใหม่ ประกาศในราชกิจจานุเบกษา หลังจากถูกยุบส.ส. คนอื่นๆ ย้ายไปสังกัดพรรคก้าวไกล/อนาคตใหม่

ซึ่งไม่พบความเคลื่อนไหว",FALSE,ก้าวไกล/อนาคตใหม่_8,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://youtu.be/c4JFfFhcAcY,เว็บไซต์พรรคก้าวไกล/อนาคตใหม่,https://www.moveforwardparty.org/about/,นโยบายปฏิวัติการศึกษา - เว็บไซต์พรรคอนาคตใหม่,https://futureforwardparty.org/?page_id=3017,คำวินิจฉัยของศาลรธน. (ยุบพรรคอนาคตใหม่) - ราชกิจจานุเบกษา,http://www.ratchakitcha.soc.go.th/DATA/PDF/2563/A/021/T_0023.PDF,,
204,ก้าวไกล/อนาคตใหม่,equality,"เพิ่มเบี้ยคนชราเป็นเดือนละ 1,800 บาท",nodata,"นโยบายสานต่อพรรคอนาคตใหม่ที่ต้องการดูแลประชาชนทุกคน ไม่ใช่เฉพาะคนจนหรือคนรวย โดยการจัดทำรัฐสวัสดิการที่ถ้วนหน้าและครบวงจร โดยมีแนวทางต่างๆ ได้แก่ การเพิ่มวันลาคลอดเป็น 180 วัน เพิ่มเบี้ยคนชราเป็นสามเท่า คือ 1,800 บาท และ เพิ่มงบรายหัวบัตรทองเป็น 4,000 บาท เป็นต้น 

เพราะเมื่อวันที่ 11 ธันวาคม พ.ศ. 2562 กกต.มีมติ 5 ต่อ 2 ยื่นคำร้องต่อศาลรธน.สั่งยุบพรรคอนาคตใหม่ กรณีให้พรรคกู้ยืมเงิน ซึ่งวันที่ 21 กุมภาพันธ์ พ.ศ. 2563 ศาลรธน.นัดอ่านคำวินิจฉัยยุบพรรคอนาคตใหม่ และเมื่อวันที่ 18 มีนาคม พ.ศ 2563 คำสั่งศาลรธน.มีคำวินิจฉัยให้ยุบพรรคอนาคตใหม่ ประกาศในราชกิจจานุเบกษา หลังจากถูกยุบส.ส. คนอื่นๆ ย้ายไปสังกัดพรรคก้าวไกล/อนาคตใหม่",FALSE,ก้าวไกล/อนาคตใหม่_3,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,,เว็บไซต์พรรคก้าวไกล/อนาคตใหม่,https://www.moveforwardparty.org/about/,ประยุทธ์' ปัดตก 'ร่าง พ.ร.บ. คุ้มครองแรงงาน' ฉบับก้าวไกล/อนาคตใหม่ - ประชาไท,https://prachatai.com/journal/2020/11/90571,ร่าง พ.ร.บ. คุ้มครองแรงงาน - สำนักเลขาธิการสภาผู้แทนราษฎร,https://www.parliament.go.th/ewtadmin/ewt/parliament_parcy/ewt_news.php?nid=65525,คำวินิจฉัยของศาลรธน. (ยุบพรรคอนาคตใหม่) - ราชกิจจานุเบกษา,http://www.ratchakitcha.soc.go.th/DATA/PDF/2563/A/021/T_0023.PDF
205,รวมพลังประชาชาติไทย,equality,"เพิ่มเบี้ยผู้สูงอายุเป็น 1,500 บาทต่อคน ต่อเดือน",nodata,"นโยบายของพรรคเกี่ยวกับผู้สูงอายุ ให้เพิ่มเบี้ยผู้สูงอายุเป็น 1,500 บาทต่อคน ต่อเดือน

ซึ่งปัจจุบันปีพ.ศ. 2564 รัฐบาลแจกเบี้ยยังชีพผู้สูงอายุเป็นระบบขั้นบันได โดยผู้มีอายุ 60 ปี ถึง 69 ปี ได้รับเบี้ยยังชีพคนชรา 600 บาทต่อเดือน อายุ 70 ปี ถึง 79 ปี ได้รับเงิน 700 บาทต่อเดือน อายุ 80 ปี ถึง 89 ปี ได้รับ 800 บาทต่อเดือน อายุ 90ปีขึ้นไป 1,000 บาทต่อเดือน และเพิ่มแค่กลุ่มเปราะบางที่ถือบัตรสวัสดิการแห่งรัฐ",FALSE,รวมพลังประชาชาติไทย_9,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,,เว็บไซต์พรรครวมพลังประชาชาติไทย,https://act-party.org/,กาง 10 นโยบายพรรค'รวมพลังประชาชาติไทย'เพื่ออนาคต​ของประเทศ​ - ไทยโพสต์,https://www.thaipost.net/main/detail/32014,ข้อมูลจากกรมกิจการผู้สูงอายุ,"https://www.dop.go.th/th/benefits/3/835""",มติคณะรัฐมนตรีข้อ 14,https://www.thaigov.go.th/news/contents/details/47196
206,รวมพลังประชาชาติไทย,equality,เพิ่มเบี้ยยังชีพผู้พิการ,working,"นโยบายด้านผู้พิการ ให้เพิ่มเบี้ยยังชีพผู้พิการเป็น 1,500 บาทต่อคน ต่อเดือน

จากเดิมวันที่ 30 มกราคม พ.ศ. 2563 มีการปรับเบี้ยยังชีพผู้พิการจาก 800 บาทเป็น 1,000 บาทแล้ว แต่เฉพาะกลุ่มที่มีบัตรประจำตัวคนพิการและผ่านคุณสมบัติการลงทะเบียนเพื่อสวัสดิการแห่งรัฐ ทำให้เกิดความไม่พอใจและรวมกลุ่มเรียกร้อง ทำให้เมื่อวันที่  10 มีนาคม พ.ศ. 2564  ประชุมคณะกรรมการส่งเสริมและพัฒนาคุณภาพชีวิตคนพิการแห่งชาติ (กพช.) ครั้งที่ 1/2564 ซึ่งมีนายจุรินทร์ ลักษณวิศิษฏ์ รองนายกรัฐมนตรี เป็นประธานการประชุม และที่ประชุมได้พิจารณาเห็นชอบประเด็นสำคัญ  ให้ปรับเบี้ยยังชีพผู้พิการให้กลุ่มคนพิการที่มีบัตรประจำตัวคนพิการ ไม่มีบัตรสวัสดิการแห่งรัฐ และอายุ 18 ปีขึ้นไป และต่อไปจะดำเนินการเสนอให้คณะรัฐมนตรีพิจารณาเห็นชอบ",FALSE,รวมพลังประชาชาติไทย_10,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,กาง 10 นโยบายพรรค'รวมพลังประชาชาติไทย'เพื่ออนาคต​ของประเทศ​ - ไทยโพสต์,https://www.thaipost.net/main/detail/32014,มติครม.เห็นชอบเบี้ยผู้พิการ 30 มกราคม พ.ศ. 2563,https://resolution.soc.go.th/PDF_UPLOAD/2563/993344859.pdf,ประชุมกพช. ครั้งที่ 1/64 - กรมส่งเสริมและพัฒนาคุณภาพชีวิตคนพิการ,https://dep.go.th/th/news/news-release/%E0%B8%9E%E0%B8%81-%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B8%E0%B8%A1%E0%B8%84%E0%B8%93%E0%B8%B0%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%8A%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B8%95%E0%B8%84%E0%B8%99%E0%B8%9E%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%81%E0%B8%AB%E0%B9%88%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4-%E0%B8%81%E0%B8%9E%E0%B8%8A-%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B8%97%E0%B8%B5%E0%B9%88-1-64,รบ.เคาะเพิ่มเบี้ยยังชีพ - สยามรัฐ,https://siamrath.co.th/n/230165
207,ชาติพัฒนา,equality,"เพิ่มเบี้ยยังชีพผู้สูงอายุ เป็น 2,000 บาทต่อเดือน",nodata,"ปัจจุบันเป็นแจกเบี้ยยังชีพผู้สูงอายุเป็นระบบขั้นบันได โดยผู้มีอายุ 60 ปี ถึง 69 ปี ได้รับเบี้ยยังชีพคนชรา 600 บาทต่อเดือน อายุ 70 ปี ถึง 79 ปี ได้รับเงิน 700 บาทต่อเดือน อายุ 80 ปี ถึง 89 ปี ได้รับ 800 บาทต่อเดือน อายุ 90ปีขึ้นไป 1,000 บาทต่อเดือน และเพิ่มแค่กลุ่มเปราะบางที่ถือบัตรสวัสดิการแห่งรัฐ

เพื่อบรรเทาผลกระทบด้านเศรษฐกิจ ในปีงบประมาณ 2565 วงเงิน 8,382.2 ล้านบาท สำหรับเงินช่วยเหลือพิเศษผู้สูงอายุ 10,946,646 คน เป็นระยะเวลา 6 เดือน ตั้งแต่เดือนเมษายน – กันยายน 2565 ",FALSE,ชาติพัฒนา_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,ชาติพัฒนาเป็นทางเลือก ในการก้าวข้ามความขัดแย้ง - กรุงเทพธุรกิจ,https://www.bangkokbiznews.com/advertorials/news/1259,"เช็ค ""เบี้ยยังชีพผู้สูงอายุ"" รอบใหม่ - กรุงเทพธุรกิจ",https://www.bangkokbiznews.com/news/1013801,ข้อมูลจากกรมกิจการผู้สูงอายุ,https://www.dop.go.th/enai/faq/view=967,รายงานการจ่ายเบี้ยยังชีพผู้สูงอายุ ปี พ.ศ 2555 - 2562,https://www.dop.go.th/th/know/side/1/1/274
208,พลังประชารัฐ,equality,"เพิ่มเบี้ยยังชีพผู้สูงอายุเป็น 1,000 บาทต่อเดือน",nodata,"นโยบายของพรรคเห็นว่า สังคมไทยจะกลายเป็นสังคมผู้สูงอายุ เลยเพิ่มเบี้ยยังชีพผู้สูงอายุเป็น 1,000 บาทต่อเดือน ซึ่งปัจจุบันรัฐบาลแจกเบี้ยยังชีพผู้สูงอายุเป็นระบบขั้นบันได โดยผู้มีอายุ 60 ปี ถึง 69 ปี ได้รับเบี้ยยังชีพคนชรา 600 บาทต่อเดือน อายุ 70 ปี ถึง 79 ปี ได้รับเงิน 700 บาทต่อเดือน อายุ 80 ปี ถึง 89 ปี ได้รับ 800 บาทต่อเดือน อายุ 90ปีขึ้นไป 1,000 บาทต่อเดือน และเพิ่มแค่กลุ่มเปราะบางที่ถือบัตรสวัสดิการแห่งรัฐ

เพื่อบรรเทาผลกระทบด้านเศรษฐกิจ ในปีงบประมาณ 2565 วงเงิน 8,382.2 ล้านบาท สำหรับเงินช่วยเหลือพิเศษผู้สูงอายุ 10,946,646 คน เป็นระยะเวลา 6 เดือน ตั้งแต่เดือนเมษายน – กันยายน 2565 ",FALSE,พลังประชารัฐ_12,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,https://youtu.be/yHKS0fagdEc,ข้อมูลจากกรมกิจการผู้สูงอายุ,"https://www.dop.go.th/th/benefits/3/835""",มติคณะรัฐมนตรีข้อ 14,https://www.thaigov.go.th/news/contents/details/47196,"เช็ค ""เบี้ยยังชีพผู้สูงอายุ"" รอบใหม่ - กรุงเทพธุรกิจ",https://www.bangkokbiznews.com/news/1013801,,
209,รักษ์ผืนป่าประเทศไทย,environmental,เพิ่มป่าไม้ของประเทศจากการปลูกต้นไม้เพื่อสู้ภาวะโลกร้อน,nodata,"โดยจะทำให้ประชาชนมีรายได้จากการปลูกป่าทดแทนพืชผลทางการเกษตรที่ใช้สารเคมี โดยต้องปลูกต้นไม้ที่อยู่ในบัญชีไม้หวงห้าม ประเภท ก และ ข จำนวน 171 ชนิด เช่น พะยูง มะค่า ประดู่ เป็นต้น เมื่อครบ 3 ปี จะได้ค่าชดเชยจากการปลูกต้นไม้เพื่อต่อสู้สภาวะโลกร้อน ซึ่งจะมีผลกำไรมากกว่าการปลูกพืชผลการเกษตร โดยจะดำเนินการตามความเหมาะสมในแต่ละพื้นที่

ซึ่งไม่พบความเคลื่อนไหว",FALSE,รักษ์ผืนป่าประเทศไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรครักษ์ผืนป่าประเทศไทย - line today,https://today.line.me/th/v2/article/YWmgPL?imageSlideIndex=17,เปิดนโยบายพรรครักษ์ผืนป่าฯ - เดลินิวส์,https://d.dailynews.co.th/politics/682176/,,,,
210,พลังท้องถิ่นไท,administration,เพิ่มพลังองค์กรท้องถิ่น พัฒนาสังคมจากฐานราก,nodata,"นโยบายพรรคประชาชาติ ""ชัดเจนเพื่อคนไทย จริงใจเพื่อท้องถิ่น 4ช.8จ."" จ. นี้ คือ จริงใจ เพิ่มพลังองค์กรท้องถิ่น-ท้องที่-ประชาชน ร่วมพัฒนาสังคมฐานราก ซึ่งดร.โกวิทย์ พรรคพลังท้องถิ่นไท กล่าวว่ารัฐบาลของพลเอกประยุทธ์ จันทร์โอชา ยังไม่มีนโยบายเกี่ยวกับท้องถิ่น ที่ชัดเจนว่า การกระจายอำนาจสู่ท้องถิ่น รัฐบาลจะทำอย่างไร? จึงเรียกร้องให้รัฐบาลต้องคิดในการเรื่องการพัฒนากฎหมาย หรือปรับปรุงกฎหมายเดิมให้มีการพัฒนาเพื่อเป็นประโยชน์กับท้องถิ่นมากขึ้น",FALSE,พลังท้องถิ่นไท_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรคพลังท้องถิ่นไท - line today,https://today.line.me/th/v2/article/YWmgPL?imageSlideIndex=16,พลังท้องถิ่นไทแถลงนโยบาย - mthai,https://www.thairath.co.th/news/politic/1461616,เดินหน้านโยบายท้องถิ่น - สยามรัฐ,https://siamrath.co.th/n/311134,,
211,รวมพลังประชาชาติไทย,environmental,เพิ่มพื้นที่ป่าไม้ให้ได้ 40% ของพื้นที่ประเทศ,nodata,"นโยบายด้านทรัพยากรธรรมชาติและสิ่งแวดล้อม ที่ส่งเสริมการปลูกไม้ยืนต้นในเชิงเศรษฐกิจและเชิงนิเวศน์ในพื้นที่ของเอกชนและประชาชน เพื่อทดแทนป่าไม้ที่ถูกบุกรุกและเสื่อมสภาพ และส่งเสริมการปลูกป่าในไร่ในสวน ยกเลิกไม้หวงห้ามเพื่อให้ประชาชนสามารถปลูกและนำไปใช้ในทางเศรษฐกิจได้

ซึ่งไม่พบความเคลื่อนไหวในการเพิ่มพื้นที่ป่าไม้ให้ได้ 40% ของพื้นที่ประเทศ โดยให้ชุมชน ประชาชนจิตอาสาและเอกชนเป็นผู้ดำเนินการปลูกป่าในพื้นที่ของรัฐ",FALSE,รวมพลังประชาชาติไทย_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,เว็บไซต์พรรครวมพลังประชาชาติไทย,https://act-party.org/,กาง 10 นโยบายพรรค'รวมพลังประชาชาติไทย'เพื่ออนาคต​ของประเทศ​ - ไทยโพสต์,https://www.thaipost.net/main/detail/32014,กฎหมายว่าด้วยสวนป่าฉ.แก้ไขเพิ่มเติม (พ.ร.บ.สวนป่า (ฉ.2) พ.ศ. 2558),https://www.parliament.go.th/ewtadmin/ewt/elaw_parcy/ewt_dl_link.php?nid=1547,,
212,พลังท้องถิ่นไท,administration,เพิ่มรากแก้วประเทศไทย สร้างองค์กรปกครองท้องถิ่นรูปแบบพิเศษ,nodata,"นโยบายพรรคประชาชาติ ""ชัดเจนเพื่อคนไทย จริงใจเพื่อท้องถิ่น 4ช.8จ."" จ. นี้ คือ จริงจัง จัดตั้งองค์กรปกครองท้องถิ่นรูปแบบพิเศษ 19 จังหวัด 8 ท้องถิ่น เพิ่มรากแก้วประเทศไทยที่ ซึ่งดร.โกวิทย์ พรรคพลังท้องถิ่นไท กล่าวว่ายังมีกฎหมายที่ยังค้างคาอยู่ เสนอเข้ามาแล้วรัฐบาลไม่ได้ใส่ใจนัก คือเรื่องเมืองพิเศษ หรือเขตปกคองพิเศษ ซึ่งปัจจุบันเมืองพิเศษมีแค่ กทม. กับเมืองพัทยา แต่จะทำให้มันมากกว่า กทม. และเมืองพัทยา พื้นที่หลายพื้นที่ต้องการเป็นเมืองพิเศษ",FALSE,พลังท้องถิ่นไท_1,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรคพลังท้องถิ่นไท - line today,https://today.line.me/th/v2/article/YWmgPL?imageSlideIndex=16,เดินหน้านโยบายท้องถิ่น - สยามรัฐ,https://siamrath.co.th/n/311134,,,,
213,ชาติไทยพัฒนา,equality,เพิ่มรายได้เกษตรกร กลุ่มมนุษย์เงินเดือน กลุ่มคนสูงอายุ ให้คนสูงอายุได้รับเงินสูงขึ้น,nodata,ซึ่งไม่พบความเคลื่อนไหวในการเพิ่มรายได้เกษตรกร กลุ่มมนุษย์เงินเดือน กลุ่มคนสูงอายุ ให้คนสูงอายุได้รับเงินสูงขึ้น,FALSE,ชาติไทยพัฒนา_4,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,,,,,,,,
215,ก้าวไกล/อนาคตใหม่,equality,เพิ่มวันลาคลอดเป็น 180 วัน,paused,"นโยบายนี้ต้องการดูแลประชาชนทุกคน ไม่ใช่เฉพาะคนจนหรือคนรวย โดยการจัดทำรัฐสวัสดิการที่ถ้วนหน้าและครบวงจร โดยมีแนวทางต่างๆ ได้แก่ การเพิ่มวันลาคลอดเป็น 180 วัน เพิ่มเบี้ยคนชราเป็นสามเท่า คือ 1,800 บาท และ เพิ่มงบรายหัวบัตรทองเป็น 4,000 บาท เป็นต้น 

อย่างไรก็ตาม ร่างพ.ร.บ.ที่มีบรรจุเนื้อหาในเรื่องของการเพิ่มวันลาคลอดเป็น 180 วันนั้น ได้ถูกพล.อ.ประยุทธ์ จันทร์โอชา นายกรัฐมนตรีฯ ไม่เซ็นอนุมัติให้ผ่านเข้าสู่การพิจารณาในสภา

แต่ครม.มีมติเห็นชอบมาตรการสนับสนุนสตรีฯ ตามที่กระทรวงการพัฒนาสังคมฯ (พม.) เสนอ ประกอบด้วยมาตรการย่อย จำนวน 3 มาตรการ 1. จัดบริการศูนย์พัฒนาเด็กเล็กอายุต่ำกว่า 3 ปี 2. ส่งเสริมการลาของสามีเพื่อช่วยภรรยาดูแลบุตรหลังคลอด  (จากเดิม ลาครั้งหนึ่งติดต่อกันได้ไม่เกิน 15 วันทำการ เป็น ให้ลาได้ 15 วันทำการ เป็นช่วง ๆ ไม่ติดต่อกันจนครบวันลา) 3. ขยายวันลาคลอดของแม่โดยได้รับค่าจ้าง ( 90 วัน เป็น 98 วัน) สรุปว่า สิทธิลาคลอดขยายวันแต่ไม่ถึง 6 เดือน และบิดาไม่ถึง 1 เดือน",FALSE,ก้าวไกล/อนาคตใหม่_3,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,เว็บไซต์พรรคก้าวไกล/อนาคตใหม่,https://www.moveforwardparty.org/about/,ประยุทธ์' ปัดตก 'ร่าง พ.ร.บ. คุ้มครองแรงงาน' ฉบับก้าวไกล/อนาคตใหม่ - ประชาไท,https://prachatai.com/journal/2020/11/90571,ร่าง พ.ร.บ. คุ้มครองแรงงาน - สำนักเลขาธิการสภาผู้แทนราษฎร,https://www.parliament.go.th/ewtadmin/ewt/parliament_parcy/ewt_news.php?nid=65525,,
216,พลังไทยรักไทย,equality,เพิ่มสวัสดิการพื้นฐานผู้สูงอายุคนพิการและผู้ด้อยโอกาสให้สูงขึ้น,nodata,ซึ่งไม่พบความเคลื่อนไหวเกี่ยวกับเพิ่มสวัสดิการพื้นฐานผู้สูงอายุคนพิการและผู้ด้อยโอกาสให้สูงขึ้น,FALSE,พลังไทยรักไทย_2,https://drive.google.com/drive/folders/1snFv2joUHj4hSNrGeBpCvYl6AKq6JJIB?usp=sharing,-,นโยบายพรรพลังไทยรักไทย - line today,https://today.line.me/th/v2/article/YWmgPL?imageSlideIndex=34,,,,,,
